date,symbol,cohort,driver
2025-10-10,AON,cohort_low_beta,market
2025-10-17,AON,cohort_low_beta,market
2025-10-24,AON,cohort_low_beta,market
2025-10-31,AON,cohort_low_beta,market
2025-11-07,AON,cohort_low_beta,market
2025-11-14,AON,cohort_low_beta,market
2025-11-21,AON,cohort_low_beta,market
2025-11-28,AON,cohort_low_beta,market
2025-12-05,AON,cohort_low_beta,market
2025-12-12,AON,cohort_low_beta,market
2025-12-19,AON,cohort_low_beta,market
2025-12-26,AON,cohort_low_beta,market
2026-01-02,AON,cohort_low_beta,market
2026-01-09,AON,cohort_low_beta,market
2026-01-16,AON,cohort_low_beta,market
2026-01-23,AON,cohort_low_beta,market
2026-01-30,AON,cohort_low_beta,market
2026-02-06,AON,cohort_low_beta,market
2026-02-13,AON,cohort_low_beta,market
2026-02-20,AON,cohort_low_beta,market
2026-02-27,AON,cohort_low_beta,market
2026-03-06,AON,cohort_low_beta,market
2026-03-13,AON,cohort_low_beta,market
2026-03-20,AON,cohort_low_beta,market
2026-03-27,AON,cohort_low_beta,market
2026-04-02,AON,cohort_low_beta,market
2026-04-10,AON,cohort_low_beta,market
2026-04-17,AON,cohort_low_beta,market
2026-04-24,AON,cohort_low_beta,market
2026-05-01,AON,cohort_low_beta,market
2026-05-08,AON,cohort_low_beta,market
2026-05-15,AON,cohort_low_beta,market
2026-05-22,AON,cohort_low_beta,market
2024-07-19,APA,cohort_low_beta,market
2024-07-26,APA,cohort_low_beta,market
2026-04-17,APA,cohort_low_beta,market
2026-04-24,APA,cohort_low_beta,market
2026-05-01,APA,cohort_low_beta,market
2026-05-08,APA,cohort_low_beta,market
2026-05-15,APA,cohort_low_beta,market
2026-05-22,APA,cohort_low_beta,market
2025-02-07,APD,cohort_low_beta,market
2025-02-14,APD,cohort_low_beta,market
2025-02-21,APD,cohort_low_beta,market
2025-02-28,APD,cohort_low_beta,market
2024-05-31,ATO,cohort_low_beta,market
2024-06-07,ATO,cohort_low_beta,market
2024-06-14,ATO,cohort_low_beta,market
2024-06-28,ATO,cohort_low_beta,market
2024-07-12,ATO,cohort_low_beta,market
2024-07-19,ATO,cohort_low_beta,market
2024-07-26,ATO,cohort_low_beta,market
2024-08-02,ATO,cohort_low_beta,market
2024-08-09,ATO,cohort_low_beta,market
2024-08-16,ATO,cohort_low_beta,market
2024-08-23,ATO,cohort_low_beta,market
2024-08-30,ATO,cohort_low_beta,market
2024-09-06,ATO,cohort_low_beta,market
2024-09-13,ATO,cohort_low_beta,market
2024-09-20,ATO,cohort_low_beta,market
2024-09-27,ATO,cohort_low_beta,market
2024-10-04,ATO,cohort_low_beta,market
2024-10-11,ATO,cohort_low_beta,market
2024-10-18,ATO,cohort_low_beta,market
2024-10-25,ATO,cohort_low_beta,market
2024-11-01,ATO,cohort_low_beta,market
2024-11-08,ATO,cohort_low_beta,market
2024-11-15,ATO,cohort_low_beta,market
2024-11-22,ATO,cohort_low_beta,market
2024-11-29,ATO,cohort_low_beta,market
2024-12-06,ATO,cohort_low_beta,market
2024-12-13,ATO,cohort_low_beta,market
2024-12-20,ATO,cohort_low_beta,market
2024-12-27,ATO,cohort_low_beta,market
2025-01-03,ATO,cohort_low_beta,market
2025-01-10,ATO,cohort_low_beta,market
2025-01-17,ATO,cohort_low_beta,market
2025-01-24,ATO,cohort_low_beta,market
2025-01-31,ATO,cohort_low_beta,market
2025-02-07,ATO,cohort_low_beta,market
2025-02-14,ATO,cohort_low_beta,market
2025-02-21,ATO,cohort_low_beta,market
2025-02-28,ATO,cohort_low_beta,market
2025-03-07,ATO,cohort_low_beta,market
2025-03-14,ATO,cohort_low_beta,market
2025-03-21,ATO,cohort_low_beta,market
2025-03-28,ATO,cohort_low_beta,market
2025-04-04,ATO,cohort_low_beta,market
2025-04-11,ATO,cohort_low_beta,market
2025-04-17,ATO,cohort_low_beta,market
2025-04-25,ATO,cohort_low_beta,market
2025-05-02,ATO,cohort_low_beta,market
2025-05-09,ATO,cohort_low_beta,market
2025-05-16,ATO,cohort_low_beta,market
2025-05-23,ATO,cohort_low_beta,market
2025-05-30,ATO,cohort_low_beta,market
2025-06-06,ATO,cohort_low_beta,market
2025-06-13,ATO,cohort_low_beta,market
2025-06-20,ATO,cohort_low_beta,market
2025-06-27,ATO,cohort_low_beta,market
2025-07-03,ATO,cohort_low_beta,market
2025-07-11,ATO,cohort_low_beta,market
2025-07-18,ATO,cohort_low_beta,market
2025-07-25,ATO,cohort_low_beta,market
2025-08-01,ATO,cohort_low_beta,market
2025-08-08,ATO,cohort_low_beta,market
2025-08-15,ATO,cohort_low_beta,market
2025-08-22,ATO,cohort_low_beta,market
2025-08-29,ATO,cohort_low_beta,market
2025-09-05,ATO,cohort_low_beta,market
2025-09-12,ATO,cohort_low_beta,market
2025-09-19,ATO,cohort_low_beta,market
2025-09-26,ATO,cohort_low_beta,market
2025-10-03,ATO,cohort_low_beta,market
2025-10-10,ATO,cohort_low_beta,market
2025-10-17,ATO,cohort_low_beta,market
2025-10-24,ATO,cohort_low_beta,market
2025-10-31,ATO,cohort_low_beta,market
2025-11-07,ATO,cohort_low_beta,market
2025-11-14,ATO,cohort_low_beta,market
2025-11-21,ATO,cohort_low_beta,market
2025-11-28,ATO,cohort_low_beta,market
2025-12-05,ATO,cohort_low_beta,market
2025-12-12,ATO,cohort_low_beta,market
2025-12-19,ATO,cohort_low_beta,market
2025-12-26,ATO,cohort_low_beta,market
2026-01-02,ATO,cohort_low_beta,market
2026-01-09,ATO,cohort_low_beta,market
2026-01-16,ATO,cohort_low_beta,market
2026-01-23,ATO,cohort_low_beta,market
2026-01-30,ATO,cohort_low_beta,market
2026-02-06,ATO,cohort_low_beta,market
2026-02-13,ATO,cohort_low_beta,market
2026-02-20,ATO,cohort_low_beta,market
2026-02-27,ATO,cohort_low_beta,market
2026-03-06,ATO,cohort_low_beta,market
2026-03-13,ATO,cohort_low_beta,market
2026-03-20,ATO,cohort_low_beta,market
2026-03-27,ATO,cohort_low_beta,market
2026-04-02,ATO,cohort_low_beta,market
2026-04-10,ATO,cohort_low_beta,market
2026-04-17,ATO,cohort_low_beta,market
2026-04-24,ATO,cohort_low_beta,market
2026-05-01,ATO,cohort_low_beta,market
2026-05-08,ATO,cohort_low_beta,market
2026-05-15,ATO,cohort_low_beta,market
2026-05-22,ATO,cohort_low_beta,market
2024-11-08,AWK,cohort_low_beta,market
2024-11-15,AWK,cohort_low_beta,market
2024-11-22,AWK,cohort_low_beta,market
2024-11-29,AWK,cohort_low_beta,market
2024-12-06,AWK,cohort_low_beta,market
2024-12-13,AWK,cohort_low_beta,market
2024-12-20,AWK,cohort_low_beta,market
2024-12-27,AWK,cohort_low_beta,market
2025-01-03,AWK,cohort_low_beta,market
2025-01-10,AWK,cohort_low_beta,market
2025-01-17,AWK,cohort_low_beta,market
2025-01-24,AWK,cohort_low_beta,market
2025-01-31,AWK,cohort_low_beta,market
2025-02-07,AWK,cohort_low_beta,market
2025-02-14,AWK,cohort_low_beta,market
2025-02-21,AWK,cohort_low_beta,market
2025-02-28,AWK,cohort_low_beta,market
2025-03-07,AWK,cohort_low_beta,market
2025-03-14,AWK,cohort_low_beta,market
2025-03-21,AWK,cohort_low_beta,market
2025-03-28,AWK,cohort_low_beta,market
2025-04-04,AWK,cohort_low_beta,market
2025-04-11,AWK,cohort_low_beta,market
2025-04-17,AWK,cohort_low_beta,market
2025-04-25,AWK,cohort_low_beta,market
2025-05-02,AWK,cohort_low_beta,market
2025-05-09,AWK,cohort_low_beta,market
2025-05-16,AWK,cohort_low_beta,market
2025-05-23,AWK,cohort_low_beta,market
2025-05-30,AWK,cohort_low_beta,market
2025-06-06,AWK,cohort_low_beta,market
2025-06-13,AWK,cohort_low_beta,market
2025-06-20,AWK,cohort_low_beta,market
2025-06-27,AWK,cohort_low_beta,market
2025-07-03,AWK,cohort_low_beta,market
2025-07-11,AWK,cohort_low_beta,market
2025-07-18,AWK,cohort_low_beta,market
2025-07-25,AWK,cohort_low_beta,market
2025-08-01,AWK,cohort_low_beta,market
2025-08-08,AWK,cohort_low_beta,market
2025-08-15,AWK,cohort_low_beta,market
2025-08-22,AWK,cohort_low_beta,market
2025-08-29,AWK,cohort_low_beta,market
2025-09-05,AWK,cohort_low_beta,market
2025-09-12,AWK,cohort_low_beta,market
2025-09-19,AWK,cohort_low_beta,market
2025-09-26,AWK,cohort_low_beta,market
2025-10-03,AWK,cohort_low_beta,market
2025-10-10,AWK,cohort_low_beta,market
2025-10-17,AWK,cohort_low_beta,market
2025-10-24,AWK,cohort_low_beta,market
2025-10-31,AWK,cohort_low_beta,market
2025-11-07,AWK,cohort_low_beta,market
2025-11-14,AWK,cohort_low_beta,market
2025-11-21,AWK,cohort_low_beta,market
2025-11-28,AWK,cohort_low_beta,market
2025-12-05,AWK,cohort_low_beta,market
2025-12-12,AWK,cohort_low_beta,market
2025-12-19,AWK,cohort_low_beta,market
2025-12-26,AWK,cohort_low_beta,market
2026-01-02,AWK,cohort_low_beta,market
2026-01-09,AWK,cohort_low_beta,market
2026-01-16,AWK,cohort_low_beta,market
2026-01-23,AWK,cohort_low_beta,market
2026-01-30,AWK,cohort_low_beta,market
2026-02-06,AWK,cohort_low_beta,market
2026-02-13,AWK,cohort_low_beta,market
2026-02-20,AWK,cohort_low_beta,market
2026-02-27,AWK,cohort_low_beta,market
2026-03-06,AWK,cohort_low_beta,market
2026-03-13,AWK,cohort_low_beta,market
2026-03-20,AWK,cohort_low_beta,market
2026-03-27,AWK,cohort_low_beta,market
2026-04-02,AWK,cohort_low_beta,market
2026-04-10,AWK,cohort_low_beta,market
2026-04-17,AWK,cohort_low_beta,market
2026-04-24,AWK,cohort_low_beta,market
2026-05-01,AWK,cohort_low_beta,market
2026-05-08,AWK,cohort_low_beta,market
2026-05-15,AWK,cohort_low_beta,market
2026-05-22,AWK,cohort_low_beta,market
2024-08-30,AZO,cohort_low_beta,market
2024-10-04,AZO,cohort_low_beta,market
2024-10-11,AZO,cohort_low_beta,market
2024-10-18,AZO,cohort_low_beta,market
2024-10-25,AZO,cohort_low_beta,market
2024-11-01,AZO,cohort_low_beta,market
2024-11-08,AZO,cohort_low_beta,market
2025-04-04,AZO,cohort_low_beta,market
2025-04-11,AZO,cohort_low_beta,market
2025-04-17,AZO,cohort_low_beta,market
2025-04-25,AZO,cohort_low_beta,market
2025-05-02,AZO,cohort_low_beta,market
2025-05-09,AZO,cohort_low_beta,market
2025-05-16,AZO,cohort_low_beta,market
2025-05-23,AZO,cohort_low_beta,market
2025-05-30,AZO,cohort_low_beta,market
2025-06-06,AZO,cohort_low_beta,market
2025-06-13,AZO,cohort_low_beta,market
2025-06-20,AZO,cohort_low_beta,market
2025-06-27,AZO,cohort_low_beta,market
2025-07-03,AZO,cohort_low_beta,market
2025-07-11,AZO,cohort_low_beta,market
2025-07-18,AZO,cohort_low_beta,market
2025-07-25,AZO,cohort_low_beta,market
2025-08-01,AZO,cohort_low_beta,market
2025-08-08,AZO,cohort_low_beta,market
2025-08-15,AZO,cohort_low_beta,market
2025-08-22,AZO,cohort_low_beta,market
2025-08-29,AZO,cohort_low_beta,market
2025-09-05,AZO,cohort_low_beta,market
2025-09-12,AZO,cohort_low_beta,market
2025-09-19,AZO,cohort_low_beta,market
2025-09-26,AZO,cohort_low_beta,market
2025-10-03,AZO,cohort_low_beta,market
2025-10-10,AZO,cohort_low_beta,market
2025-10-17,AZO,cohort_low_beta,market
2025-10-24,AZO,cohort_low_beta,market
2025-10-31,AZO,cohort_low_beta,market
2025-11-07,AZO,cohort_low_beta,market
2025-11-14,AZO,cohort_low_beta,market
2025-11-21,AZO,cohort_low_beta,market
2025-11-28,AZO,cohort_low_beta,market
2025-12-05,AZO,cohort_low_beta,market
2025-12-12,AZO,cohort_low_beta,market
2025-12-19,AZO,cohort_low_beta,market
2025-12-26,AZO,cohort_low_beta,market
2026-01-02,AZO,cohort_low_beta,market
2026-01-09,AZO,cohort_low_beta,market
2026-01-16,AZO,cohort_low_beta,market
2026-01-23,AZO,cohort_low_beta,market
2026-01-30,AZO,cohort_low_beta,market
2026-02-06,AZO,cohort_low_beta,market
2026-02-13,AZO,cohort_low_beta,market
2026-02-20,AZO,cohort_low_beta,market
2026-02-27,AZO,cohort_low_beta,market
2026-03-06,AZO,cohort_low_beta,market
2026-03-13,AZO,cohort_low_beta,market
2026-03-20,AZO,cohort_low_beta,market
2026-03-27,AZO,cohort_low_beta,market
2026-04-02,AZO,cohort_low_beta,market
2026-04-10,AZO,cohort_low_beta,market
2026-04-17,AZO,cohort_low_beta,market
2026-04-24,AZO,cohort_low_beta,market
2025-03-14,BAX,cohort_low_beta,market
2025-03-21,BAX,cohort_low_beta,market
2025-03-28,BAX,cohort_low_beta,market
2024-07-05,BDX,cohort_low_beta,market
2024-09-06,BDX,cohort_low_beta,market
2024-09-13,BDX,cohort_low_beta,market
2025-01-03,BDX,cohort_low_beta,market
2025-01-10,BDX,cohort_low_beta,market
2025-01-17,BDX,cohort_low_beta,market
2025-01-24,BDX,cohort_low_beta,market
2025-01-31,BDX,cohort_low_beta,market
2025-02-07,BDX,cohort_low_beta,market
2025-02-14,BDX,cohort_low_beta,market
2025-02-21,BDX,cohort_low_beta,market
2025-02-28,BDX,cohort_low_beta,market
2025-03-07,BDX,cohort_low_beta,market
2025-03-14,BDX,cohort_low_beta,market
2025-03-21,BDX,cohort_low_beta,market
2025-03-28,BDX,cohort_low_beta,market
2025-04-04,BDX,cohort_low_beta,market
2024-11-08,BF.B,cohort_low_beta,market
2024-11-15,BF.B,cohort_low_beta,market
2024-11-22,BF.B,cohort_low_beta,market
2024-11-29,BF.B,cohort_low_beta,market
2024-12-06,BF.B,cohort_low_beta,market
2024-12-13,BF.B,cohort_low_beta,market
2024-12-20,BF.B,cohort_low_beta,market
2024-12-27,BF.B,cohort_low_beta,market
2025-01-03,BF.B,cohort_low_beta,market
2025-01-10,BF.B,cohort_low_beta,market
2025-01-17,BF.B,cohort_low_beta,market
2025-01-24,BF.B,cohort_low_beta,market
2025-01-31,BF.B,cohort_low_beta,market
2025-02-07,BF.B,cohort_low_beta,market
2025-02-14,BF.B,cohort_low_beta,market
2025-02-21,BF.B,cohort_low_beta,market
2025-02-28,BF.B,cohort_low_beta,market
2025-03-07,BF.B,cohort_low_beta,market
2025-03-14,BF.B,cohort_low_beta,market
2025-03-21,BF.B,cohort_low_beta,market
2025-03-28,BF.B,cohort_low_beta,market
2025-04-04,BF.B,cohort_low_beta,market
2026-04-17,BF.B,cohort_low_beta,market
2024-05-31,BG,cohort_low_beta,market
2024-06-07,BG,cohort_low_beta,market
2024-06-14,BG,cohort_low_beta,market
2024-06-21,BG,cohort_low_beta,market
2024-06-28,BG,cohort_low_beta,market
2024-07-05,BG,cohort_low_beta,market
2024-07-12,BG,cohort_low_beta,market
2024-07-19,BG,cohort_low_beta,market
2024-07-26,BG,cohort_low_beta,market
2024-08-02,BG,cohort_low_beta,market
2024-08-09,BG,cohort_low_beta,market
2024-08-16,BG,cohort_low_beta,market
2024-08-23,BG,cohort_low_beta,market
2024-08-30,BG,cohort_low_beta,market
2024-09-06,BG,cohort_low_beta,market
2024-09-13,BG,cohort_low_beta,market
2024-09-20,BG,cohort_low_beta,market
2024-09-27,BG,cohort_low_beta,market
2024-10-04,BG,cohort_low_beta,market
2024-10-11,BG,cohort_low_beta,market
2024-10-18,BG,cohort_low_beta,market
2024-10-25,BG,cohort_low_beta,market
2024-11-15,BG,cohort_low_beta,market
2024-11-22,BG,cohort_low_beta,market
2024-12-06,BG,cohort_low_beta,market
2024-12-13,BG,cohort_low_beta,market
2024-12-20,BG,cohort_low_beta,market
2024-12-27,BG,cohort_low_beta,market
2025-01-03,BG,cohort_low_beta,market
2025-01-10,BG,cohort_low_beta,market
2025-01-17,BG,cohort_low_beta,market
2025-01-24,BG,cohort_low_beta,market
2025-01-31,BG,cohort_low_beta,market
2025-02-07,BG,cohort_low_beta,market
2025-02-14,BG,cohort_low_beta,market
2025-02-21,BG,cohort_low_beta,market
2025-02-28,BG,cohort_low_beta,market
2025-03-07,BG,cohort_low_beta,market
2025-03-14,BG,cohort_low_beta,market
2025-03-21,BG,cohort_low_beta,market
2025-03-28,BG,cohort_low_beta,market
2025-04-04,BG,cohort_low_beta,market
2025-04-17,BG,cohort_low_beta,market
2025-05-09,BG,cohort_low_beta,market
2026-04-17,BG,cohort_low_beta,market
2026-05-15,BG,cohort_low_beta,market
2026-05-22,BG,cohort_low_beta,market
2024-05-31,BMY,cohort_low_beta,market
2024-06-07,BMY,cohort_low_beta,market
2024-06-14,BMY,cohort_low_beta,market
2024-06-21,BMY,cohort_low_beta,market
2024-06-28,BMY,cohort_low_beta,market
2024-07-05,BMY,cohort_low_beta,market
2024-07-12,BMY,cohort_low_beta,market
2024-07-19,BMY,cohort_low_beta,market
2024-07-26,BMY,cohort_low_beta,market
2024-08-02,BMY,cohort_low_beta,market
2024-08-09,BMY,cohort_low_beta,market
2024-08-16,BMY,cohort_low_beta,market
2024-08-23,BMY,cohort_low_beta,market
2024-08-30,BMY,cohort_low_beta,market
2024-09-06,BMY,cohort_low_beta,market
2024-09-13,BMY,cohort_low_beta,market
2024-09-20,BMY,cohort_low_beta,market
2024-09-27,BMY,cohort_low_beta,market
2024-10-04,BMY,cohort_low_beta,market
2024-10-11,BMY,cohort_low_beta,market
2024-10-18,BMY,cohort_low_beta,market
2024-10-25,BMY,cohort_low_beta,market
2024-11-01,BMY,cohort_low_beta,market
2024-11-08,BMY,cohort_low_beta,market
2024-11-15,BMY,cohort_low_beta,market
2024-11-22,BMY,cohort_low_beta,market
2024-11-29,BMY,cohort_low_beta,market
2024-12-06,BMY,cohort_low_beta,market
2024-12-13,BMY,cohort_low_beta,market
2024-12-20,BMY,cohort_low_beta,market
2024-12-27,BMY,cohort_low_beta,market
2025-01-03,BMY,cohort_low_beta,market
2025-01-10,BMY,cohort_low_beta,market
2025-01-17,BMY,cohort_low_beta,market
2025-01-24,BMY,cohort_low_beta,market
2025-01-31,BMY,cohort_low_beta,market
2025-02-07,BMY,cohort_low_beta,market
2025-02-14,BMY,cohort_low_beta,market
2025-02-21,BMY,cohort_low_beta,market
2025-02-28,BMY,cohort_low_beta,market
2025-03-07,BMY,cohort_low_beta,market
2025-03-14,BMY,cohort_low_beta,market
2025-03-21,BMY,cohort_low_beta,market
2025-03-28,BMY,cohort_low_beta,market
2025-04-04,BMY,cohort_low_beta,market
2025-04-11,BMY,cohort_low_beta,market
2025-04-17,BMY,cohort_low_beta,market
2025-04-25,BMY,cohort_low_beta,market
2025-05-02,BMY,cohort_low_beta,market
2025-05-09,BMY,cohort_low_beta,market
2025-05-16,BMY,cohort_low_beta,market
2025-05-23,BMY,cohort_low_beta,market
2025-05-30,BMY,cohort_low_beta,market
2025-06-06,BMY,cohort_low_beta,market
2025-06-13,BMY,cohort_low_beta,market
2025-06-20,BMY,cohort_low_beta,market
2025-06-27,BMY,cohort_low_beta,market
2025-07-03,BMY,cohort_low_beta,market
2025-07-11,BMY,cohort_low_beta,market
2025-07-18,BMY,cohort_low_beta,market
2025-07-25,BMY,cohort_low_beta,market
2025-08-01,BMY,cohort_low_beta,market
2025-08-08,BMY,cohort_low_beta,market
2025-08-15,BMY,cohort_low_beta,market
2025-08-22,BMY,cohort_low_beta,market
2025-08-29,BMY,cohort_low_beta,market
2025-09-05,BMY,cohort_low_beta,market
2025-09-12,BMY,cohort_low_beta,market
2025-09-19,BMY,cohort_low_beta,market
2025-09-26,BMY,cohort_low_beta,market
2025-10-03,BMY,cohort_low_beta,market
2025-10-10,BMY,cohort_low_beta,market
2025-10-17,BMY,cohort_low_beta,market
2025-10-24,BMY,cohort_low_beta,market
2025-10-31,BMY,cohort_low_beta,market
2025-11-07,BMY,cohort_low_beta,market
2025-11-14,BMY,cohort_low_beta,market
2025-11-21,BMY,cohort_low_beta,market
2025-11-28,BMY,cohort_low_beta,market
2025-12-05,BMY,cohort_low_beta,market
2025-12-12,BMY,cohort_low_beta,market
2025-12-19,BMY,cohort_low_beta,market
2025-12-26,BMY,cohort_low_beta,market
2026-01-02,BMY,cohort_low_beta,market
2026-01-09,BMY,cohort_low_beta,market
2026-01-16,BMY,cohort_low_beta,market
2026-01-23,BMY,cohort_low_beta,market
2026-01-30,BMY,cohort_low_beta,market
2026-02-06,BMY,cohort_low_beta,market
2026-02-13,BMY,cohort_low_beta,market
2026-02-20,BMY,cohort_low_beta,market
2026-02-27,BMY,cohort_low_beta,market
2026-03-06,BMY,cohort_low_beta,market
2026-05-01,BR,cohort_low_beta,market
2026-05-08,BR,cohort_low_beta,market
2026-05-15,BR,cohort_low_beta,market
2026-05-22,BR,cohort_low_beta,market
2026-04-24,BRK.B,cohort_low_beta,market
2026-05-01,BRK.B,cohort_low_beta,market
2026-05-08,BRK.B,cohort_low_beta,market
2026-05-15,BRK.B,cohort_low_beta,market
2026-05-22,BRK.B,cohort_low_beta,market
2025-10-10,BRO,cohort_low_beta,market
2025-10-17,BRO,cohort_low_beta,market
2025-10-24,BRO,cohort_low_beta,market
2025-10-31,BRO,cohort_low_beta,market
2025-11-07,BRO,cohort_low_beta,market
2025-11-14,BRO,cohort_low_beta,market
2025-11-21,BRO,cohort_low_beta,market
2025-11-28,BRO,cohort_low_beta,market
2025-12-05,BRO,cohort_low_beta,market
2025-12-12,BRO,cohort_low_beta,market
2025-12-19,BRO,cohort_low_beta,market
2025-12-26,BRO,cohort_low_beta,market
2026-01-02,BRO,cohort_low_beta,market
2026-01-09,BRO,cohort_low_beta,market
2026-01-16,BRO,cohort_low_beta,market
2026-01-23,BRO,cohort_low_beta,market
2026-01-30,BRO,cohort_low_beta,market
2026-02-06,BRO,cohort_low_beta,market
2026-02-13,BRO,cohort_low_beta,market
2026-02-20,BRO,cohort_low_beta,market
2026-02-27,BRO,cohort_low_beta,market
2026-03-06,BRO,cohort_low_beta,market
2026-03-13,BRO,cohort_low_beta,market
2026-03-20,BRO,cohort_low_beta,market
2026-03-27,BRO,cohort_low_beta,market
2026-04-02,BRO,cohort_low_beta,market
2026-04-10,BRO,cohort_low_beta,market
2026-04-17,BRO,cohort_low_beta,market
2026-04-24,BRO,cohort_low_beta,market
2026-05-01,BRO,cohort_low_beta,market
2026-05-08,BRO,cohort_low_beta,market
2026-05-15,BRO,cohort_low_beta,market
2026-05-22,BRO,cohort_low_beta,market
2024-05-31,CAG,cohort_low_beta,market
2024-06-07,CAG,cohort_low_beta,market
2024-06-14,CAG,cohort_low_beta,market
2024-06-21,CAG,cohort_low_beta,market
2024-06-28,CAG,cohort_low_beta,market
2024-07-05,CAG,cohort_low_beta,market
2024-07-12,CAG,cohort_low_beta,market
2024-07-19,CAG,cohort_low_beta,market
2024-07-26,CAG,cohort_low_beta,market
2024-08-02,CAG,cohort_low_beta,market
2024-08-09,CAG,cohort_low_beta,market
2024-08-16,CAG,cohort_low_beta,market
2024-08-23,CAG,cohort_low_beta,market
2024-08-30,CAG,cohort_low_beta,market
2024-09-06,CAG,cohort_low_beta,market
2024-09-13,CAG,cohort_low_beta,market
2024-09-20,CAG,cohort_low_beta,market
2024-09-27,CAG,cohort_low_beta,market
2024-10-04,CAG,cohort_low_beta,market
2024-10-11,CAG,cohort_low_beta,market
2024-10-18,CAG,cohort_low_beta,market
2024-10-25,CAG,cohort_low_beta,market
2024-11-01,CAG,cohort_low_beta,market
2024-11-08,CAG,cohort_low_beta,market
2024-11-15,CAG,cohort_low_beta,market
2024-11-22,CAG,cohort_low_beta,market
2024-11-29,CAG,cohort_low_beta,market
2024-12-06,CAG,cohort_low_beta,market
2024-12-13,CAG,cohort_low_beta,market
2024-12-20,CAG,cohort_low_beta,market
2024-12-27,CAG,cohort_low_beta,market
2025-01-03,CAG,cohort_low_beta,market
