endpoint,ticker,raw_path,rows,gitignored
dividends,OMC,research/data/eodhd/raw/dividends/OMC.json,66,True
dividends,ON,research/data/eodhd/raw/dividends/ON.json,0,True
dividends,ORCL,research/data/eodhd/raw/dividends/ORCL.json,66,True
dividends,ORLY,research/data/eodhd/raw/dividends/ORLY.json,0,True
dividends,OTIS,research/data/eodhd/raw/dividends/OTIS.json,25,True
dividends,OXY,research/data/eodhd/raw/dividends/OXY.json,66,True
dividends,PANW,research/data/eodhd/raw/dividends/PANW.json,0,True
dividends,PAYX,research/data/eodhd/raw/dividends/PAYX.json,65,True
dividends,PBR,research/data/eodhd/raw/dividends/PBR.json,47,True
dividends,PCAR,research/data/eodhd/raw/dividends/PCAR.json,82,True
dividends,PCG,research/data/eodhd/raw/dividends/PCG.json,42,True
dividends,PDD,research/data/eodhd/raw/dividends/PDD.json,0,True
dividends,PEG,research/data/eodhd/raw/dividends/PEG.json,66,True
dividends,PEP,research/data/eodhd/raw/dividends/PEP.json,66,True
dividends,PFE,research/data/eodhd/raw/dividends/PFE.json,67,True
dividends,PFG,research/data/eodhd/raw/dividends/PFG.json,60,True
dividends,PG,research/data/eodhd/raw/dividends/PG.json,66,True
dividends,PGR,research/data/eodhd/raw/dividends/PGR.json,43,True
dividends,PH,research/data/eodhd/raw/dividends/PH.json,66,True
dividends,PHM,research/data/eodhd/raw/dividends/PHM.json,53,True
dividends,PKG,research/data/eodhd/raw/dividends/PKG.json,66,True
dividends,PLD,research/data/eodhd/raw/dividends/PLD.json,66,True
dividends,PLTR,research/data/eodhd/raw/dividends/PLTR.json,0,True
dividends,PM,research/data/eodhd/raw/dividends/PM.json,67,True
dividends,PNC,research/data/eodhd/raw/dividends/PNC.json,66,True
dividends,PNR,research/data/eodhd/raw/dividends/PNR.json,67,True
dividends,PNW,research/data/eodhd/raw/dividends/PNW.json,67,True
dividends,PODD,research/data/eodhd/raw/dividends/PODD.json,0,True
dividends,PPG,research/data/eodhd/raw/dividends/PPG.json,66,True
dividends,PPL,research/data/eodhd/raw/dividends/PPL.json,66,True
dividends,PRU,research/data/eodhd/raw/dividends/PRU.json,57,True
dividends,PSA,research/data/eodhd/raw/dividends/PSA.json,67,True
dividends,PSKY,research/data/eodhd/raw/dividends/PSKY.json,66,True
dividends,PSX,research/data/eodhd/raw/dividends/PSX.json,56,True
dividends,PTC,research/data/eodhd/raw/dividends/PTC.json,0,True
dividends,PWR,research/data/eodhd/raw/dividends/PWR.json,31,True
dividends,PYPL,research/data/eodhd/raw/dividends/PYPL.json,3,True
dividends,Q,research/data/eodhd/raw/dividends/Q.json,4,True
dividends,QCOM,research/data/eodhd/raw/dividends/QCOM.json,66,True
dividends,RACE,research/data/eodhd/raw/dividends/RACE.json,12,True
dividends,RCL,research/data/eodhd/raw/dividends/RCL.json,43,True
dividends,REG,research/data/eodhd/raw/dividends/REG.json,66,True
dividends,REGN,research/data/eodhd/raw/dividends/REGN.json,6,True
dividends,RELX,research/data/eodhd/raw/dividends/RELX.json,38,True
dividends,RF,research/data/eodhd/raw/dividends/RF.json,66,True
dividends,RIO,research/data/eodhd/raw/dividends/RIO.json,33,True
dividends,RJF,research/data/eodhd/raw/dividends/RJF.json,66,True
dividends,RKLB,research/data/eodhd/raw/dividends/RKLB.json,0,True
dividends,RL,research/data/eodhd/raw/dividends/RL.json,62,True
dividends,RMD,research/data/eodhd/raw/dividends/RMD.json,56,True
dividends,ROK,research/data/eodhd/raw/dividends/ROK.json,67,True
dividends,ROL,research/data/eodhd/raw/dividends/ROL.json,66,True
dividends,ROP,research/data/eodhd/raw/dividends/ROP.json,67,True
dividends,ROST,research/data/eodhd/raw/dividends/ROST.json,63,True
dividends,RSG,research/data/eodhd/raw/dividends/RSG.json,66,True
dividends,RTNTF,research/data/eodhd/raw/dividends/RTNTF.json,37,True
dividends,RTX,research/data/eodhd/raw/dividends/RTX.json,66,True
dividends,RVTY,research/data/eodhd/raw/dividends/RVTY.json,67,True
dividends,RY,research/data/eodhd/raw/dividends/RY.json,67,True
dividends,SAN,research/data/eodhd/raw/dividends/SAN.json,53,True
dividends,SAP,research/data/eodhd/raw/dividends/SAP.json,18,True
dividends,SATS,research/data/eodhd/raw/dividends/SATS.json,0,True
dividends,SBAC,research/data/eodhd/raw/dividends/SBAC.json,28,True
dividends,SBUX,research/data/eodhd/raw/dividends/SBUX.json,65,True
dividends,SCCO,research/data/eodhd/raw/dividends/SCCO.json,66,True
dividends,SCHW,research/data/eodhd/raw/dividends/SCHW.json,66,True
dividends,SHEL,research/data/eodhd/raw/dividends/SHEL.json,66,True
dividends,SHOP,research/data/eodhd/raw/dividends/SHOP.json,0,True
dividends,SHW,research/data/eodhd/raw/dividends/SHW.json,66,True
dividends,SJM,research/data/eodhd/raw/dividends/SJM.json,66,True
dividends,SLB,research/data/eodhd/raw/dividends/SLB.json,66,True
dividends,SMERY,research/data/eodhd/raw/dividends/SMERY.json,3,True
dividends,SMFG,research/data/eodhd/raw/dividends/SMFG.json,37,True
dividends,SNA,research/data/eodhd/raw/dividends/SNA.json,66,True
dividends,SNDK,research/data/eodhd/raw/dividends/SNDK.json,0,True
dividends,SNOW,research/data/eodhd/raw/dividends/SNOW.json,0,True
dividends,SNPS,research/data/eodhd/raw/dividends/SNPS.json,0,True
dividends,SNY,research/data/eodhd/raw/dividends/SNY.json,18,True
dividends,SO,research/data/eodhd/raw/dividends/SO.json,66,True
dividends,SOLV,research/data/eodhd/raw/dividends/SOLV.json,0,True
dividends,SONY,research/data/eodhd/raw/dividends/SONY.json,44,True
dividends,SPG,research/data/eodhd/raw/dividends/SPG.json,67,True
dividends,SPGI,research/data/eodhd/raw/dividends/SPGI.json,68,True
dividends,SPOT,research/data/eodhd/raw/dividends/SPOT.json,0,True
dividends,SRE,research/data/eodhd/raw/dividends/SRE.json,67,True
dividends,STE,research/data/eodhd/raw/dividends/STE.json,66,True
dividends,STLD,research/data/eodhd/raw/dividends/STLD.json,66,True
dividends,STM,research/data/eodhd/raw/dividends/STM.json,70,True
dividends,STT,research/data/eodhd/raw/dividends/STT.json,66,True
dividends,STX,research/data/eodhd/raw/dividends/STX.json,61,True
dividends,STZ,research/data/eodhd/raw/dividends/STZ.json,45,True
dividends,SU,research/data/eodhd/raw/dividends/SU.json,66,True
dividends,SW,research/data/eodhd/raw/dividends/SW.json,30,True
dividends,SWK,research/data/eodhd/raw/dividends/SWK.json,66,True
dividends,SWKS,research/data/eodhd/raw/dividends/SWKS.json,49,True
dividends,SYK,research/data/eodhd/raw/dividends/SYK.json,66,True
dividends,T,research/data/eodhd/raw/dividends/T.json,67,True
dividends,TAP,research/data/eodhd/raw/dividends/TAP.json,61,True
dividends,TD,research/data/eodhd/raw/dividends/TD.json,69,True
dividends,TDG,research/data/eodhd/raw/dividends/TDG.json,11,True
dividends,TECH,research/data/eodhd/raw/dividends/TECH.json,67,True
dividends,TEL,research/data/eodhd/raw/dividends/TEL.json,67,True
dividends,TER,research/data/eodhd/raw/dividends/TER.json,49,True
dividends,TFC,research/data/eodhd/raw/dividends/TFC.json,68,True
dividends,TGT,research/data/eodhd/raw/dividends/TGT.json,67,True
dividends,TJX,research/data/eodhd/raw/dividends/TJX.json,64,True
dividends,TM,research/data/eodhd/raw/dividends/TM.json,33,True
dividends,TMO,research/data/eodhd/raw/dividends/TMO.json,58,True
dividends,TMUS,research/data/eodhd/raw/dividends/TMUS.json,13,True
dividends,TRGP,research/data/eodhd/raw/dividends/TRGP.json,62,True
dividends,TRP,research/data/eodhd/raw/dividends/TRP.json,72,True
dividends,TRV,research/data/eodhd/raw/dividends/TRV.json,66,True
dividends,TSLA,research/data/eodhd/raw/dividends/TSLA.json,0,True
dividends,TT,research/data/eodhd/raw/dividends/TT.json,67,True
dividends,TTE,research/data/eodhd/raw/dividends/TTE.json,99,True
dividends,TXN,research/data/eodhd/raw/dividends/TXN.json,66,True
dividends,UBER,research/data/eodhd/raw/dividends/UBER.json,0,True
dividends,UBS,research/data/eodhd/raw/dividends/UBS.json,21,True
dividends,UL,research/data/eodhd/raw/dividends/UL.json,66,True
dividends,UNH,research/data/eodhd/raw/dividends/UNH.json,66,True
dividends,UNP,research/data/eodhd/raw/dividends/UNP.json,66,True
dividends,UPS,research/data/eodhd/raw/dividends/UPS.json,66,True
dividends,URI,research/data/eodhd/raw/dividends/URI.json,14,True
dividends,USB,research/data/eodhd/raw/dividends/USB.json,66,True
dividends,V,research/data/eodhd/raw/dividends/V.json,66,True
dividends,VALE,research/data/eodhd/raw/dividends/VALE.json,36,True
dividends,VLO,research/data/eodhd/raw/dividends/VLO.json,66,True
dividends,VRT,research/data/eodhd/raw/dividends/VRT.json,14,True
dividends,VRTX,research/data/eodhd/raw/dividends/VRTX.json,0,True
dividends,VZ,research/data/eodhd/raw/dividends/VZ.json,67,True
dividends,WBD,research/data/eodhd/raw/dividends/WBD.json,0,True
dividends,WDC,research/data/eodhd/raw/dividends/WDC.json,37,True
dividends,WELL,research/data/eodhd/raw/dividends/WELL.json,66,True
dividends,WFC,research/data/eodhd/raw/dividends/WFC.json,68,True
dividends,WM,research/data/eodhd/raw/dividends/WM.json,66,True
dividends,WMB,research/data/eodhd/raw/dividends/WMB.json,66,True
dividends,WMT,research/data/eodhd/raw/dividends/WMT.json,68,True
dividends,XOM,research/data/eodhd/raw/dividends/XOM.json,66,True
dividends,XYZ,research/data/eodhd/raw/dividends/XYZ.json,0,True
